company_name,email,phone,trade,city,license_number,source,website,address,province,rating
Colteran Developments Corp,,(250) 787-7029,Building Contractors,Fort St. John,,BBB_BC,,9903 106 St,BC,
Complete Carpentry Services Ltd,,(250) 793-0636,General Contractor,Fort St. John,,BBB_BC,,10104 - 101st Avenue - Unit 5,BC,A+
Conway Electric Inc,,(250) 785-6829,Electrician,Fort St John,,BBB_BC,,8203 98 St,BC,A+
Darrin's Renos,,(250) 219-7192,Home Renovation,Dawson Creek,,BBB_BC,,,BC,A+
Deep Woods Electrical & Controls Ltd.,,(250) 219-9196,Electrician,Dawson Creek,,BBB_BC,,212 98 Ave,BC,A+
Deltacon Construction,,(250) 784-5747,General Contractor,Dawson Creek,,BBB_BC,,,BC,A+
Derrick Plumbing & Heating Ltd,,(250) 787-1361,Plumber,Fort St. John,,BBB_BC,,10220 94 Avenue,BC,A+
Easy Eaves Home Improvements,,(250) 219-0047,Home Renovation,Dawson Creek,,BBB_BC,,10411 10 St,BC,A+
Embleton Construction Ltd,,(250) 785-7525,Building Contractors,Fort St. John,,BBB_BC,,10124 95 Ave,BC,A+
Energetic Plumbing and Heating,,(250) 785-9464,Plumber,Charlie Lake,,BBB_BC,,13129 Charlie Lake Cres,BC,A+
Epscan Industries Ltd,,(250) 787-9659,Electrical Contractors,Fort St John,,BBB_BC,,10012 94 Ave,BC,A+
Erickson's Electric (1975) Ltd,,(250) 782-7075,Electrical Contractors,Dawson Creek,,BBB_BC,,1433 101 Ave,BC,A+
FSJ Quality Electric Ltd.,,(250) 785-4132,Electrician,Fort St. John,,BBB_BC,,1 8712 100 Ave,BC,A+
Furnace Guy Cleaning Services,,(250) 262-1838,Duct Cleaning,Fort Saint John,,BBB_BC,,8523 78A St,BC,
G-T-X Cavating Ltd,,(250) 787-9445,Excavating Contractors,Fort St. John,,BBB_BC,,10307 95 Avenue,BC,A+
"GG's ""Super Max"" Roofing",,(250) 785-5754,Roofing Contractors,Fort St. John,,BBB_BC,,9811 114A Ave,BC,D+
Gold Brush Painting,,(250) 219-4708,Painting Contractors,Dawson Creek,,BBB_BC,,,BC,A+
Haab Homes Construction Ltd.,,(250) 793-1031,Home Builders,Fort St John,,BBB_BC,,"Site 6, Comp 5, RR 1 Stn Main",BC,A+
Harmsen Plumbing & Heating Ltd,,(250) 271-0072,Plumbing and Heating,Fort Saint John,,BBB_BC,,8323 100 Ave,BC,A+
Hegge Construction Ltd,,(888) 639-1771,General Contractor,Dawson Creek,,BBB_BC,,620 114 Ave,BC,A+
Hosea Contracting,,(250) 329-4982,Painting Contractors,Fort Saint John,,BBB_BC,,,BC,A+
Independent Electric & Controls Ltd,,(250) 785-6063,Electrician,Fort St. John,,BBB_BC,,8820 100 St,BC,
JDS Construction,,(250) 782-8072,General Contractor,Dawson Creek,,BBB_BC,,P.O Box 21086,BC,
K & O Electric Ltd.,,(250) 782-3669,Electrician,Dawson Creek,,BBB_BC,,1036 100 Ave,BC,A+
K B Construction,,(250) 219-5853,General Contractor,Pouce Coupe,,BBB_BC,,Po Box 124,BC,
KB Construction Ltd,,(250) 219-5853,General Contractor,Pouce Coupe,,BBB_BC,,,BC,A+
Kalmar Construction Ltd,,(250) 787-7118,Building Contractors,Fort St. John,,BBB_BC,,10035 Beaver Rd,BC,A+
Zwick Plumbing & Heating Ltd,,(250) 782-3534,Plumber,Dawson Creek,,BBB_BC,,1720 102 Ave,BC,A+
We Care Restoration,,(778) 999-1150,Water Damage Restoration,Fort St. John,,BBB_BC,,8712 107 St Bay 1,BC,A+
Way-Loe Consulting Ltd,,(250) 785-7111,Building Contractors,Fort St. John,,BBB_BC,,11119 Tahltan Rd,BC,A+
Topside Consulting Ltd,,(780) 538-4190,Roofing Consultants,Dawson Creek,,BBB_BC,,1717 93 Ave.,BC,A+
Tom's Construction,,(250) 787-9108,Building Contractors,Fort St. John,,BBB_BC,,8711 101 St,BC,
TJB Construction Ltd.,,(250) 719-0995,General Contractor,Dawson Creek,,BBB_BC,,,BC,A+
Swiftsure Builders Ltd,,(250) 764-6467,General Contractor,Fort St. John,,BBB_BC,,9004 89th Ave,BC,A+
Surepoint Group,,(780) 955-3939,Industrial Contractors,Fort St. John,,BBB_BC,,8910 - 101 Street,BC,A+
Shield Contracting,,(250) 794-7427,Patios and Decks,Fort St. John,,BBB_BC,,9412 94 Ave,BC,A+
Saundersons Electric Ltd,,(250) 785-6200,Electrician,Fort St. John,,BBB_BC,,9015 100 Ave,BC,A+
SCS Plumbing & Heating,,(250) 329-5256,Plumber,Fort St. John,,BBB_BC,,,BC,A+
S Young Enterprises Ltd,,(250) 261-1179,Building Contractors,Fort St. John,,BBB_BC,,8912 116 Ave,BC,A+
Ron's Renovations Ltd,,(250) 261-9547,Home Renovation,Fort St. John,,BBB_BC,,PO Box 6272 Stn Main,BC,A+
River Rock Contracting,,(250) 262-1320,General Contractor,Fort St John,,BBB_BC,,,BC,A+
Raptor Mountain Roofing,,(250) 219-4333,Roofing Contractors,Dawson Creek,,BBB_BC,,-,BC,A+
RB Max Contractor,,(250) 719-8016,General Contractor,Dawson Creek,,BBB_BC,,9218 8th St,BC,
Pro-West Refrigeration Ltd.,,(780) 513-2511,Heating and Air Conditioning,Fort St. John,,BBB_BC,,10219 95 Ave,BC,A+
Peter's Bros. Paving Ltd.,,(800) 288-9998,Paving Contractors,Dawson Creek,,BBB_BC,,11617 Rolla Rd,BC,A+
Peace Spray Foam & Insulation Ltd,,(250) 794-7255,Spray Foam Insulation Contractors,Dawson Creek,,BBB_BC,,Bay 4-420 115 Ave,BC,A+
Peace Country Painting,,(250) 219-9150,Painting Contractors,Dawson Creek,,BBB_BC,,45 1201 118 Ave,BC,A+
Peace Country Electric Ltd,,(250) 782-4287,Electrical Contractors,Dawson Creek,,BBB_BC,,1109 119 Ave,BC,A+
Odd Job Jim,,(250) 261-0209,General Contractor,Fort St. John,,BBB_BC,,private address,BC,A+
Northland Construction,,(250) 785-3040,General Contractor,Fort St. John,,BBB_BC,,10603 88A St,BC,
Northern Legendary Construction Ltd.,,(250) 785-6902,General Contractor,Fort St. John,,BBB_BC,,11196 Clairmont Frontage Rd,BC,A+
North Prime Supply,,(250) 794-0688,Heating and Air Conditioning,Fort St. John,,BBB_BC,,"Unit 206, 8111 100 Ave",BC,A+
North Nig Contracting Ltd,,(780) 831-7319,General Contractor,Fort St. John,,BBB_BC,,10515 100 Ave,BC,A+
N3 Industries Ltd,,(250) 262-9875,Roofing Contractors,Fort St. John,,BBB_BC,,,BC,A+
Mytron Roofing and Exterior,,(250) 787-6773,Roofing Contractors,Fort St. John,,BBB_BC,,10255 101 Ave,BC,
Myter Contracting Ltd,,(250) 793-2617,Building Contractors,Fort St. John,,BBB_BC,,8716 113A Ave,BC,
Moch Electric Ltd,,(250) 782-2618,Electrician,Dawson Creek,,BBB_BC,,536 115 Ave,BC,A+
Miller Custom Concrete & Design,,(250) 782-3462,Concrete Contractors,Dawson Creek,,BBB_BC,,,BC,A+
Mile 0 Electric,,(250) 782-4662,Electrician,Dawson Creek,,BBB_BC,,PO Box 366,BC,A+
Metro Testing and Engineering Ltd.,,(844) 732-2638,Laboratory Testing,Fort Saint John,,BBB_BC,,8703 109 St,BC,A+
Marsh & Sons Ventures Inc.,,(250) 787-9733,Plumber,Fort St. John,,BBB_BC,,10411 95 Ave,BC,A+
Krow's Contracting Ltd,,(250) 782-5118,Plumber,Dawson Creek,,BBB_BC,,302 116 Ave,BC,A+
"King Cool Plumbing, Heating and Air Conditioning",,(250) 787-1688,Commercial Air Conditioning Contractors,Fort St. John,,BBB_BC,,"SS 2. Site 15, Comp 12",BC,A+
Ellenwood Homes Ltd.,,(250) 505-2001,Home Builders,Nelson,,BBB_BC,,2843 Granite Rd,BC,A+
Silver King Construction,,(250) 551-8550,General Contractor,Winlaw,,BBB_BC,,7525 Avis Rd,BC,A+
Curry's Excavating,,(250) 226-7661,General Contractor,Slocan Park,,BBB_BC,,3946 Woykin Rd,BC,A+
BNR Contracting,,(250) 584-6401,General Contractor,Castlegar,,BBB_BC,,207 Lakeview Street Castlegar,BC,A+
PNT Contracting,,(250) 365-9848,Building Contractors,Robson,,BBB_BC,,2727 Broadwater Rd,BC,A+
Iron Ridge Contracting,,(250) 551-3867,General Contractor,Salmo,,BBB_BC,,PO Box 1134 Salmo,BC,A+
On Time Handyman Services,,(250) 513-3075,General Contractor,Castlegar,,BBB_BC,,211 2100 Crestview Creasant,BC,A 
Invision General Contracting,,(604) 862-4553,General Contractor,Castlegar,,BBB_BC,,2949 Charleston Ave,BC,B+
Clean-Scene Restorations,,(250) 365-6969,Fire and Water Damage Restoration,Castlegar,,BBB_BC,,4220 Minto Rd,BC,A+
Entek Painting & Decking,,(250) 367-7860,General Contractor,Fruitvale,,BBB_BC,,109 Campbell Rd,BC,A+
Hudu Creek Machinery Inc,,(250) 367-7121,General Engineering Contractor,Fruitvale,,BBB_BC,,PO Box 1240,BC,
K2 Contracting Ltd,,(250) 362-5552,General Contractor,Trail,,BBB_BC,,2910 Hwy. Dr,BC,A+
Hil Tech Contracting,,(250) 364-0900,General Contractor,Trail,,BBB_BC,,270-b First Ave.,BC,A+
Seven Summits Contracting,,(250) 512-9353,General Contractor,Rossland,,BBB_BC,,PO Box 1866,BC,A+
James Parsons,,(250) 498-8814,General Contractor,Oliver,,BBB_BC,,36032 103 St RR 3 S19 C21,BC,A+
Pols Contracting,,(250) 231-4142,General Contractor,Rossland,,BBB_BC,,PO Box 2140 1000 Highway 22,BC,A+
Galena Contractors Ltd,,(250) 265-4100,General Contractor,Nakusp,,BBB_BC,,1140 16th Ave Nw,BC,A+
Mike's Carpentry,,(250) 442-7542,Carpenter,Grand Forks,,BBB_BC,,,BC,A+
Above Board Drywall,,(778) 212-2685,Drywall Contractors,Salmon Arm,,BBB_BC,,5382 Tatlow Rd,BC,A+
Above and Beyond Commercial Cleaning Services Ltd.,,(250) 307-7985,Commercial Cleaning Services,Vernon,,BBB_BC,,8918 Okanagan Landing Rd,BC,A+
Adept Carpentry,,(250) 328-9795,General Contractor,Penticton,,BBB_BC,,149 Cossar Ave,BC,A+
Agrecomm Construction,,(250) 689-5000,General Contractor,Osoyoos,,BBB_BC,,2415 89 St,BC,A+
Akam Construction,,(250) 317-2879,General Contractor,Kelowna,,BBB_BC,,676 Deans Court,BC,A+
All-Scope Property Services,,(250) 575-5718,Residential Painter,West Kelowna,,BBB_BC,,1459 Scott Cres,BC,A+
Allform Construction Inc.,,(250) 462-1409,General Contractor,Summerland,,BBB_BC,,,BC,A+
Almost Home Building Inspections,,(250) 572-7989,Home Inspections,Kamloops,,BBB_BC,,Private Address,BC,A+
Alpine Abatement Ltd,,(250) 878-3199,Asbestos Removal,Lake Country,,BBB_BC,,10543 Okanagan Center Rd E,BC,A+
Amber Millwork Ltd,,(236) 420-2770,Millwork,Kelowna,,BBB_BC,,110 842 McCurdy Place,BC,A+
Apollo Ventures Ltd,,(250) 470-2163,Building Contractors,Kelowna,,BBB_BC,,288 Quilchena Dr,BC,A+
Aquila Developments,,None,Building Contractors,Castlegar,,BBB_BC,,2325B 6 Ave,BC,
Avalanche Exteriors Ltd.,,(250) 681-2303,Siding Contractors,Lake Country,,BBB_BC,,Private Address,BC,A+
Avatar Pressure Washing,,(250) 306-1993,Pressure Washers,Vernon,,BBB_BC,,18 Louis Estates Rd,BC,A+
Avista Development,,None,Building Contractors,Summerland,,BBB_BC,,12812 Schaeffer Cres RR4 Site 81 C34,BC,
BC Cedar,,(250) 575-7911,Home Builders,Kelowna,,BBB_BC,,Private Address,BC,A+
Bella Outdoor Living Inc.,,(250) 300-6520,Pergolas,Westbank,,BBB_BC,,37 2095 Boucherie Rd,BC,A+
Bellco Drywall Ltd,,(778) 981-0091,Drywall Contractors,Salmon Arm,,BBB_BC,,--,BC,A+
Belvedere Place Contracting Ltd.,,(250) 769-3811,Construction,Kelowna,,BBB_BC,,200 1021 Ellis St,BC,A+
Benedet Homes,,(250) 878-7273,Home Builders,West Kelowna,,BBB_BC,,PO Box 26130,BC,A+
Bercum Builders Inc,,(250) 542-3459,General Contractor,Kelowna,,BBB_BC,,102 1433 St. Paul St,BC,A+
Bertrim Contracting,,(250) 768-3906,Building Contractors,West Kelowna,,BBB_BC,,3410 Broadview Rd,BC,
Block Construction & Design,,(604) 615-1130,Home Builders,Armstrong,,BBB_BC,,,BC,A+
Braden Robertson Construction Ltd.,,(250) 503-7108,Home Improvement,Vernon,,BBB_BC,,3233 Crosby Rd,BC,A+
Brandon Gordon Contracting,,(250) 486-3320,Building Contractors,Penticton,,BBB_BC,,,BC,A 
Brian Jackson Contracting & Excavating,,(250) 344-0574,Excavating Contractors,Golden,,BBB_BC,,1505 11 Ave N,BC,A+
Broadview Group,,(778) 955-5296,Landscape Contractors,Osoyoos,,BBB_BC,,46 Harbour Key Dr,BC,A+
Busy Bee Property Services Inc.,,(778) 214-6109,Cleaning Services,Kelowna,,BBB_BC,,,BC,A+
Buzz Brite Janitorial Services,,(250) 540-8716,Carpet and Rug Cleaners,Vernon,,BBB_BC,,3200 27 St,BC,A+
CRE Green Consulting Ltd,,(778) 867-9073,Heating and Air Conditioning,Kelowna,,BBB_BC,,6025 Upper Booth Rd N,BC,A+
CRL Group Holdings Inc.,,(250) 486-3437,Excavating Contractors,Summerland,,BBB_BC,,15823 Logie Rd,BC,A+
Caliber Developments Ltd.,,(250) 215-0919,Building Contractors,Lake Country,,BBB_BC,,Box 42017 R.P.O. North,BC,A+
Chamberlain Builders Ltd.,,(250) 864-6629,Home Builders,Summerland,,BBB_BC,,,BC,A+
Chase Valley,,(250) 488-4367,General Contractor,Penticton,,BBB_BC,,Po Box 24096 Government St,BC,A+
Chuck Newhouse Builders Ltd.,,(250) 342-3637,General Contractor,Invermere,,BBB_BC,,450 Laurier Street,BC,
City Homes Limited,,(778) 760-8477,Home Builders,Kelowna,,BBB_BC,,,BC,A+
Concrete Creations Ltd,,(250) 215-1016,Concrete Contractors,Lake Country,,BBB_BC,,Private Address,BC,A+
Copper Island Fine Homes Inc.,,(250) 804-5503,Home Builders,Blind Bay,,BBB_BC,,3658 McBride Rd,BC,A+
Cornerstone Home Inspections,,(250) 319-8266,Home Inspections,Kamloops,,BBB_BC,,923 Garymede Crt,BC,A+
Culos Development (1996) Inc,,(250) 763-7806,Building Contractors,Kelowna,,BBB_BC,,106 1449 St Paul St,BC,A+
Custom Choice Builders,,(250) 862-0958,Home Builders,Kelowna,,BBB_BC,,898 Steele Rd,BC,A+
Cutting Edge Carpentry Inc,,(250) 270-0745,Carpenter,Invermere,,BBB_BC,,Private Address,BC,
Dachhaus Contracting,,(250) 801-4414,Roofing Contractors,Grand Forks,,BBB_BC,,6169 19 St,BC,A+
Deck Next Door Construction,,(250) 809-5766,Deck Builder,Penticton,,BBB_BC,,1650 Atkinson St,BC,A+
Degroot Custom Homes,,(250) 258-9701,General Contractor,Kelowna,,BBB_BC,,2282 Aberdeen St,BC,A+
Doering Building Group Inc.,,(250) 540-7669,Home Builders,Vernon,,BBB_BC,,PO Box 3016,BC,A+
Drew Blain Construction,,(778) 220-4735,Home Builders,Chase,,BBB_BC,,104 455 VLA Road,BC,A+
Dunamis Projects,,(250) 681-3732,General Contractor,Peachland,,BBB_BC,,6074 Jackson Crt,BC,A+
Eagle Homes Sales (Salmon Arm) Ltd.,,(250) 833-4728,Manufactured Homes Sales,Salmon Arm,,BBB_BC,,1190 51st Street NE,BC,A+
Edgecomb Builders Group,,(778) 484-7077,Home Builders,Kelowna,,BBB_BC,,310 1350 St. Paul St,BC,A+
Elliott Mumford Contracting Ltd.,,(250) 682-5846,General Contractor,Kamloops,,BBB_BC,,2654 Willowbrae Dr.,BC,A+
Embassy Builders,,(250) 545-3455,Building Contractors,Vernon,,BBB_BC,,640 Larkspur Rd,BC,
Engli Construction Ltd,,(250) 320-0858,Home Builders,Kamloops,,BBB_BC,,2590 Big Nickel Pl,BC,A+
Eternity Homes Inc,,(250) 878-1499,Home Renovation,Kelowna,,BBB_BC,,Timberline Rd,BC,A+
Evans Construction Inc,,(250) 308-6539,General Contractor,Vernon,,BBB_BC,,5224 Alain Rd,BC,A+
Ever Clean Team,,(250) 899-0242,Commercial Cleaning Services,West Kelowna,,BBB_BC,,3494 Oak Cres,BC,A+
Evergreen Building Maintenance Inc.,,(250) 869-5165,Cleaning Services,Kelowna,,BBB_BC,,P.O. Box 29246 OKM,BC,A+
Fairweather Property Solutions Ltd.,,(250) 863-4283,Commercial Cleaning Services,Kelowna,,BBB_BC,,,BC,A+
Fawdry Homes Ltd.,,(250) 862-8630,Home Builders,Kelowna,,BBB_BC,,P O Box 30060 Glenmore RPO,BC,A+
Fortune Marketing Inc.,,(778) 484-0045,Marketing Consultant,Kelowna,,BBB_BC,,305 Lawrence Avenue,BC,A+
GEM Quality Homes Ltd.,,(250) 308-6390,Home Builders,Armstrong,,BBB_BC,,,BC,A+
GPC Holdings Ltd,,(250) 862-7580,Building Contractors,Kelowna,,BBB_BC,,1180 Goldfinch Pl,BC,A+
Genesis Building Controls Ltd.,,(250) 448-5001,Electrical Contractors,Kelowna,,BBB_BC,,3 3312 Appaloosa Rd,BC,A+
Grandt Contracting Ltd,,(250) 765-1533,Building Contractors,Kelowna,,BBB_BC,,351 Loyd Rd,BC,A+
Great Canadian Builders,,(250) 485-7720,General Contractor,Oliver,,BBB_BC,,P.O Box 1956,BC,A+
Green & Gold Cleaning Ltd.,,(250) 300-5460,Cleaning Services,Kelowna,,BBB_BC,,PO Box 46015 Quail Ridge PO,BC,A+
Gulf Port Construction,,(250) 497-6015,Building Contractors,Okanagan Falls,,BBB_BC,,RR1 Site 51 Comp 6,BC,
HR Pacific Construction Management Ltd.,,(250) 344-4999,Home Builders,Golden,,BBB_BC,,PO Box 1304,BC,A+
Hamil Creek Homes,,(250) 366-4320,Building Contractors,Meadow Creek,,BBB_BC,,13440 Hwy 31,BC,A+
Hamill Creek Timber Homes Inc.,,(250) 366-4320,Building Contractors,Meadow Creek,,BBB_BC,,PO Box 151 Meadow Creek,BC,A+
Haowen Homes Ltd,,(780) 246-8066,Home Builders,Kelowna,,BBB_BC,,Ponds Ave,BC,A+
Harmony Co-ordination Services Ltd,,(888) 209-7699,Home Builders,Kelowna,,BBB_BC,,201 833 Finns Rd,BC,A+
Heartwood Homes Ltd,,(250) 550-4500,Building Contractors,Coldstream,,BBB_BC,,,BC,A+
Heritage Construction,,(250) 768-5939,General Contractor,West Kelowna,,BBB_BC,,--,BC,A+
Homesmart Projects,,(250) 878-8744,General Contractor,Kelowna,,BBB_BC,,214 9 3151 Lakeshore Road,BC,A+
Hometown Enterprises,,(250) 545-5162,Building Contractors,Vernon,,BBB_BC,,688 Commonage Rd,BC,A+
Houston Contracting,,(250) 859-4490,General Contractor,Kelowna,,BBB_BC,,Private Address,BC,A+
"Huber, Derrick Oswald",,(250) 869-4429,Building Contractors,Kelowna,,BBB_BC,,3 4524 Eldorado Ct,BC,
Hydraclean Restoration Services Ltd.,,(250) 862-8815,Disaster Cleanup,Kelowna,,BBB_BC,,7 1050 Leathead Rd,BC,A+
Impact Builders Inc.,,(250) 870-1625,Home Builders,Kelowna,,BBB_BC,,PO Box 29036 Kelowna RPO Okanagan Miss.,BC,A+
Inspiration Homes.,,(250) 542-3111,Building Contractors,Vernon,,BBB_BC,,265-2306 Highway 6,BC,A+
Inspired Design And Build Inc.,,(250) 000-0000,Design,West Kelowna,,BBB_BC,,3909 Milford Rd,BC,A+
Integrity Roofing,,(250) 804-6964,Roofing Contractors,Salmon Arm,,BBB_BC,,4770 46th Avenue SE,BC,A+
Intercoast Utilities Ltd,,(250) 860-8581,Building Contractors,Kelowna,,BBB_BC,,103 251 Lawrence Ave,BC,A+
Izinga Commercial Contracting Inc,,(236) 420-0130,Commercial Contractors,Kelowna,,BBB_BC,,3009 3151 Lakeshore Dr,BC,A+
Izinga Contracting Inc,,(778) 478-6628,Home Builders,Kelowna,,BBB_BC,,205 1777 Water St,BC,F 
J & C Davidson Construction Ltd,,(778) 214-0092,Home Builders,Kelowna,,BBB_BC,,,BC,A+
JCB Contracting Ltd,,(250) 308-6185,General Contractor,Vernon,,BBB_BC,,6544 Blackcomb Pl,BC,A+
Jazel Enterprises Ltd.,,(250) 768-5799,Home Builders,West Kelowna,,BBB_BC,,2730 Lower Glenrosa Rd,BC,A+
Jenish House Design Limited,,(604) 584-3737,Home Design,Kelowna,,BBB_BC,,201 1658 Commerce Ave,BC,A+
Joe & Sons Concrete Ltd,,(250) 525-1555,Concrete Contractors,Kelowna,,BBB_BC,,1456 Latta Rd,BC,A+
John Bachelder Construction Ltd,,(250) 862-6725,General Contractor,Kelowna,,BBB_BC,,713 Southwind Dr,BC,A+
Jolan Contracting,,(250) 878-6507,General Contractor,Kelowna,,BBB_BC,,Private Address,BC,A+
Juniper West Builders Ltd,,(778) 471-2981,Home Builders,Kamloops,,BBB_BC,,103 2049 Highland Place,BC,A+
K West Construction Corp,,(250) 763-8444,Building Contractors,West Kelowna,,BBB_BC,,2155 Horizon Dr,BC,A+
KAP Cleaners Inc.,,(778) 808-5942,Home Improvement,Oliver,,BBB_BC,,339 Fairview Rd,BC,A+
KT Lange Structual,,(250) 717-6225,Building Contractors,West Kelowna,,BBB_BC,,30- 2575 Ross Rd,BC,
KW Concrete,,(250) 575-4973,Concrete Contractors,Kelowna,,BBB_BC,,,BC,A+
Keith Dahlen Construction Ltd.,,(250) 545-1358,Building Contractors,Coldstream,,BBB_BC,,8205 Aberdeen Rd,BC,A+
Kelkar Enterprises Ltd,,(250) 763-9333,Building Contractors,Kelowna,,BBB_BC,,2750 Reyn Rd,BC,A+
Kellermeier Contracting Ltd.,,(778) 471-1396,General Contractor,Kamloops,,BBB_BC,,"P.O. Box 1520, Kamloops Main",BC,A+
Kelly Lange Construction,,(250) 717-6225,Building Contractors,West Kelowna,,BBB_BC,,30 2575 Ross Rd,BC,A+
Kelowna Renovation 911 Ltd,,(250) 320-8652,Home Renovation,Kelowna,,BBB_BC,,,BC,A+
Kimko Construction & Contracting Inc,,(250) 503-2503,General Contractor,Vernon,,BBB_BC,,10500 Pinecrest Rd,BC,A+
Koldyk Contracting Ltd.,,(250) 487-8196,General Contractor,Summerland,,BBB_BC,,3915 Gartrell Rd,BC,A+
Kynoch Builders Inc,,(250) 808-9524,Building Contractors,Kelowna,,BBB_BC,,Curlew Dr,BC,
L. Steiner Construction Ltd.,,(250) 308-8811,Construction Services,Vernon,,BBB_BC,,6180 Scott Rd,BC,A+
LJ's Cleaning Service,,(236) 422-2076,Cleaning Services,Penticton,,BBB_BC,,,BC,A+
Lake Country EHS Services Ltd,,(250) 277-2295,Safety Consultants,Kelowna,,BBB_BC,,"205 171 Commercial Drive,",BC,A+
Lakeshore Construction,,(250) 215-2668,Construction Services,Kelowna,,BBB_BC,,110D - 735 Cook Rd,BC,A+
Lakeside Homes Ltd.,,(250) 215-1802,Building Contractors,Lake Country,,BBB_BC,,10 10726 Nighthawk Rd,BC,
Larosa Glass,,(250) 462-2505,Glass Company,Summerland,,BBB_BC,,8724 Pollock Terrace,BC,A+
Laser Glass Railing Inc.,,(250) 765-2623,Railing,Kelowna,,BBB_BC,,2 364 Lougheed Rd,BC,A+
Launch Construction Ltd.,,(250) 833-6680,Home Builders,Blind Bay,,BBB_BC,,2154 Eagle Bay Rd,BC,A+
West Range Construction,,(250) 299-5099,Construction,Vernon,,BBB_BC,,6604 Old Kamloops Rd,BC,A+
Wescan Pro Homes Ltd,,(250) 717-7778,Building Contractors,Kelowna,,BBB_BC,,447 Sumac Road East,BC,A+
Weiss Excavating and Contracting,,(250) 718-9871,Excavating Contractors,Kelowna,,BBB_BC,,2047 Morrison Rd,BC,C+
We Build That,,(855) 778-2117,Home Improvement,Osoyoos,,BBB_BC,,1551 Hwy 3,BC,A+
Warrior Empire Contracting,,(250) 515-2381,General Contractor,Salmon Arm,,BBB_BC,,"Serving Shuswap Lake Area, Armstrong, Vernon,",BC,
WD Wedgewood Developments Inc.,,(250) 318-8708,Home Builders,Kamloops,,BBB_BC,,3709 Navatanee Dr,BC,A+
Viram Custom Builders,,(778) 861-7252,Home Builders,Kelowna,,BBB_BC,,Windsong Cres,BC,A+
Viking Concrete,,(250) 717-7264,Concrete,Kelowna,,BBB_BC,,,BC,A+
Venture Five Homes,,(250) 765-1029,Building Contractors,Kelowna,,BBB_BC,,294 Moyer Rd,BC,
Uber Solutions Corp.,,(250) 462-3900,General Contractor,Penticton,,BBB_BC,,180 48 Industrial Ave,BC,A+
Ty French Heating,,(250) 295-8341,Heating Contractors,Princeton,,BBB_BC,,PO Box 58,BC,A+
TwinCon Enterprises Ltd.,,(250) 486-8946,Excavating Contractors,Penticton,,BBB_BC,,104 300 Warren Ave E,BC,A+
Troika Developments,,(250) 869-4945,Building Contractors,Kelowna,,BBB_BC,,302 554 Leon Ave,BC,A+
Triple C Services Custom Corporate Cleaning,,(250) 469-1732,Cleaning Services,West Kelowna,,BBB_BC,,3212 Regent Rd,BC,A+
Tree Construction Inc.,,(250) 837-3817,General Contractor,Revelstoke,,BBB_BC,,306 1 St W,BC,A+
Total Wood Concepts Ltd,,(250) 861-8994,Building Contractors,Kelowna,,BBB_BC,,3 371 Valley Rd,BC,
Time for a Change Home Improvement,,(250) 718-4542,Home Renovation,West Kelowna,,BBB_BC,,173-2417 Main St,BC,A+
Timberhaven Homes Ltd.,,(250) 878-0159,Building Contractors,West Kelowna,,BBB_BC,,3282 Chasselas Crt.,BC,A+
Thomson Dwellings Inc,,(250) 764-9008,Home Builders,Kelowna,,BBB_BC,,PO Box 29010,BC,A+
Team Construction Management (1981) Ltd,,(250) 868-8326,Construction Management,Kelowna,,BBB_BC,,101 - 916 Ethel St,BC,A+
TKI Construction Ltd.,,(250) 491-1130,Building Contractors,Kelowna,,BBB_BC,,150 Froelich Rd,BC,A+
Super Spotless Building Maintenance Inc.,,(250) 488-2344,Janitor Service,Penticton,,BBB_BC,,PO Box 21124,BC,A+
Sun West Homes Ltd,,(250) 769-5022,Building Contractors,West Kelowna,,BBB_BC,,2470 Westlake Rd,BC,A+
